source_file,is_beta,is_lognormal,num_simulations,network_optimistic,network_pessimistic,network_most_likely,pert_critical,pert_sd,bb2_critical_mean,bb2_critical_sd,bb2_critical_p99,bb2_critical_p10,bb2_critical_p25,lognormal_critical_mean,lognormal_critical_sd,lognormal_critical_p99,lognormal_critical_p10,lognormal_critical_p25,sim_mean,sim_std,sim_min,sim_p10,sim_p25,sim_max,sim_p50,sim_p90,sim_p95,sim_p99,pert_p1,pert_p10,pert_p20,pert_p25,pert_p30,pert_p40,pert_p50,pert_p60,pert_p70,pert_p75,pert_p80,pert_p90,pert_p95,pert_p99,pert_p99_9,bb2_p1,bb2_p10,bb2_p20,bb2_p25,bb2_p30,bb2_p40,bb2_p50,bb2_p60,bb2_p70,bb2_p75,bb2_p80,bb2_p90,bb2_p95,bb2_p99,bb2_p99_9,lognormal_p1,lognormal_p10,lognormal_p20,lognormal_p25,lognormal_p30,lognormal_p40,lognormal_p50,lognormal_p60,lognormal_p70,lognormal_p75,lognormal_p80,lognormal_p90,lognormal_p95,lognormal_p99,lognormal_p99_9,sim_p1,sim_p20,sim_p30,sim_p40,sim_p60,sim_p70,sim_p75,sim_p80,sim_p99_9,SP,TF,AD,LA,simulation_runtime_seconds,distribution,mape_pert,mape_bb2,mape_lognormal,best_method,cluster_id
Set 3.3 LA (high SP)_EV179,0,1,10000,78.0,312,156,169.0,8.674675786,169.0,19.5,215.7865296,144.1364607,155.3305574,169.1222581,30.11527572,260.9798813,135.2687342,147.630881,177.6046331,9.280316757,149.0489864,166.2280299,171.119921,221.0440791,177.1798707,189.7054965,193.6266347,201.5105647,90.25307072,113.8084803,129.0902067,135.6940359,141.9636308,154.0043848,165.9401266,178.334889,191.8594797,199.3672252,207.6712488,228.8028672,244.9092485,270.3527117,290.3727427,126.7423649,144.1364607,152.1807526,155.3305574,158.1986427,163.4638726,168.4722515,173.5502318,179.043478,182.1054812,185.5272566,194.5630385,202.0115575,215.7865296,230.6285136,118.9096432,135.2687342,143.9830233,147.630881,151.078325,157.7424308,164.5196027,171.8727548,180.4331313,185.5046236,191.4479944,208.7107929,224.9302743,260.9798813,312,158.1112356,169.718027,172.3984997,174.8150041,179.4582684,182.0519601,183.4743064,185.2336651,211.0093912,0.793,0.058,0.783,0.429,1.2768979,lognormal,20.043535527387327,6.76379075078595,14.31479968168133,bb2,4
Set 3.3 LA (high SP)_EV18,0,1,10000,55.5,222,111,120.25,6.552671211,120.25,13.875,153.5404153,102.5586355,110.5236659,120.3369913,21.42817696,185.6972232,96.24890703,105.0450499,128.7158705,7.083366014,108.08877,120.0201977,123.7594348,161.0102666,128.3502019,137.9604669,141.0218404,147.1924541,64.21853109,80.979111,91.85264711,96.55152558,101.0125835,109.580043,118.0727824,126.8921325,136.515399,141.8574487,147.7660808,162.8020402,174.2623499,192.3663525,206.6113746,90.18206731,102.5586355,108.2824586,110.5236659,112.5644188,116.3108324,119.8744867,123.4876649,127.3963209,129.5750539,132.0097787,138.4390851,143.7389929,153.5404153,164.1010578,84.60878458,96.24890703,102.4494589,105.0450499,107.4980389,112.2398065,117.062025,122.2940755,128.3851126,131.9936745,136.2226114,148.5057565,160.0465413,185.6972232,222,113.8938995,122.7236349,124.7335695,126.5391324,130.1061819,132.0792058,133.1653705,134.4084907,155.1022097,0.793,0.036,0.783,0.222,1.1517801,lognormal,19.432173214991305,7.184963129518031,14.168638284077685,bb2,1
Set 3.3 LA (high SP)_EV180,0,1,10000,85.5,342,171,185.25,9.25,185.25,21.375,236.5352344,157.9957357,170.266188,185.3840137,33.01097531,286.0741006,148.2753433,161.826158,195.6133966,9.924093262,163.7480223,183.3258777,188.5771415,236.9114361,195.2339352,208.6357498,212.5342147,220.5611445,98.93125059,124.7516034,141.5027266,148.7415394,155.61398,168.8124988,181.895908,195.4824745,210.3075066,218.5371507,227.6396381,250.8031429,268.4582146,296.3481647,318.2931987,138.9291307,157.9957357,166.8135173,170.266188,173.4100507,179.1815527,184.6715065,190.2377541,196.259197,199.6156236,203.3664159,213.271023,221.4357457,236.5352344,252.8043323,130.3432627,148.2753433,157.8275448,161.826158,165.605087,172.9099722,180.3387953,188.3989812,197.7824708,203.3416067,209.8564554,228.7791383,246.5581853,286.0741006,342,174.7055013,187.0163921,190.0300357,192.6997797,197.722777,200.4962856,202.0762118,203.9089093,229.4724303,0.793,0.014,0.826,0.429,1.4480659,lognormal,20.235004450454166,7.145459645565517,14.604900060941151,bb2,4
Set 3.3 LA (high SP)_EV181,0,1,10000,77.5,310,155,167.9166667,8.605957239,167.9166667,19.375,214.4032826,143.212509,154.3348487,168.0381411,29.92222909,259.3069333,134.4016269,146.6845292,176.1379595,9.356501496,148.962282,164.5467583,169.6696198,220.049631,175.6735511,188.3218634,192.0854783,200.5173982,89.67452539,113.0789388,128.2627054,134.8242024,141.0536076,153.0171772,164.8764079,177.1917166,190.6296113,198.0892301,206.3400228,227.3361822,243.3393174,268.6196815,288.511379,125.9299138,143.212509,151.2052349,154.3348487,157.1845488,162.4160273,167.3923012,172.4377303,177.8957634,180.9381384,184.3379793,193.3158395,200.7166116,214.4032826,229.1501257,118.1474019,134.4016269,143.0600552,146.6845292,150.1098742,156.7312614,163.4649899,170.7710064,179.2765086,184.3154914,190.2207636,207.3729032,223.4884136,259.3069333,310,156.616552,168.2117221,170.9326614,173.3154338,177.9423868,180.624975,182.1588466,183.7627932,209.0165892,0.793,0.043,0.826,0.4,0.9371036,lognormal,20.00222564025787,6.669551387451348,14.24362686966471,bb2,4
Set 3.3 LA (high SP)_EV182,0,1,10000,71.0,284,142,153.8333333,8.0,153.8333333,17.75,196.4210718,131.2011373,141.3906356,153.9446196,27.41262278,237.5586099,123.1292324,134.3819558,162.038067,8.634321861,135.6179998,151.3130536,156.0214819,201.6348494,161.5312699,173.2619204,176.9429409,184.7920799,82.15343616,103.5948988,117.5051882,123.5163661,129.223305,140.1834785,151.048064,162.3304759,174.6413213,181.4752947,189.0340854,208.2692766,222.9302133,246.0902888,264.3136504,115.3680501,131.2011373,138.5235056,141.3906356,144.0013286,148.7940379,153.3529469,157.975211,162.9754736,165.7626816,168.8773746,177.102253,183.8823152,196.4210718,209.9310829,108.238265,123.1292324,131.0614699,134.3819558,137.5200138,143.5860588,149.755023,156.4482768,164.2404144,168.8567728,174.2667641,189.9803371,204.744224,237.5586099,284,144.4066502,154.6453346,157.2101089,159.3708977,163.7384618,166.1704828,167.6047753,169.1940411,194.2782326,0.793,0.029,0.783,0.429,1.4251638,lognormal,19.813471910038597,6.7014404800187295,14.131243482913675,bb2,4
Set 3.3 LA (high SP)_EV183,0,1,10000,64.0,256,128,138.6666667,7.314369419,138.6666667,16.0,177.055614,118.2658139,127.4507138,138.766981,24.70996983,214.1373385,110.9897306,121.1330306,146.2098302,7.838754852,123.3655739,136.5506214,140.6158042,186.3623609,145.7807879,156.5436259,160.0630386,166.4868269,74.05380161,93.38131719,105.9201696,111.3386962,116.4829792,126.3625722,136.1560013,146.3260628,157.4231629,163.5833642,170.3969221,187.7356859,200.9511782,221.827866,238.2545581,103.9937353,118.2658139,124.8662585,127.4507138,129.8040145,134.1242032,138.2336423,142.4001902,146.9074691,149.419882,152.2274926,159.6414675,165.7530728,177.055614,189.2336522,97.56688672,110.9897306,118.1399165,121.1330306,123.9617025,129.4296868,134.9904433,141.0237988,148.0476974,152.208922,157.0855338,171.2498813,184.5581738,214.1373385,256,130.0707676,139.4751965,141.7799187,143.8456965,147.7592014,149.8576202,151.12812,152.6117639,173.8023792,0.793,0.043,0.783,0.429,1.2087709,lognormal,19.857762941820784,6.759720372995113,14.191806744103665,bb2,4
Set 3.3 LA (high SP)_EV184,0,1,10000,63.0,252,126,136.5,7.474958194,136.5,15.75,174.2891201,116.4179105,125.4592964,136.5987469,24.32387655,210.7914426,109.2555161,119.2403269,144.8935863,7.936215148,118.6129384,135.1755947,139.3044993,178.8825967,144.5052658,155.1692068,158.5734308,165.3804159,72.89671096,91.9222341,104.265167,109.599029,114.6629326,124.388157,134.0285638,144.039718,154.9634259,161.0273742,167.7344702,184.8023159,197.8113161,218.3618056,234.5318307,102.3688332,116.4179105,122.9152232,125.4592964,127.7758268,132.0285125,136.0737416,140.1751872,144.6120399,147.0851964,149.848938,157.1470695,163.1631811,174.2891201,186.2768764,96.04240411,109.2555161,116.2939803,119.2403269,122.0248009,127.4073479,132.8812176,138.820302,145.7344522,149.8306576,154.6310724,168.5741019,181.6744523,210.7914426,252,127.8530233,138.1041123,140.4200384,142.4736535,146.6018017,148.8112704,149.9813165,151.3765457,172.9441607,0.793,0.036,0.783,0.429,2.3336844,lognormal,19.642483567463206,6.955152958414668,14.13156558719577,bb2,4
Set 3.3 LA (high SP)_EV185,0,1,10000,66.0,264,132,143.0,7.524958472,143.0,16.5,182.588602,121.9616206,131.4335486,143.1034492,25.48215638,220.8291303,114.4581597,124.9184378,150.4054384,8.085369868,122.8172909,140.2885294,144.8126228,191.4907137,150.0675906,160.8329437,164.1258017,171.8659132,76.36798291,96.29948335,109.2301749,114.8180304,120.1230723,130.3114025,140.4108764,150.8987522,162.3426367,168.6953444,175.7218259,193.6024261,207.2309025,228.7599868,245.7000131,107.2435395,121.9616206,128.7683291,131.4335486,133.86039,138.3155845,142.5534436,146.8501961,151.4983275,154.0892533,156.9846017,164.6302633,170.9328564,182.588602,195.1472038,100.6158519,114.4581597,121.8317889,124.9184378,127.8355057,133.4743645,139.2088946,145.4307925,152.674188,156.9654508,161.9944568,176.6014401,190.3256167,220.8291303,264,133.2533085,143.6048601,145.9432365,148.0566447,151.988601,154.2707558,155.5048732,156.9079947,180.9366148,0.793,0.058,0.783,0.429,1.9872427,lognormal,19.78434896350666,6.583812900554185,14.066122690848117,bb2,4
Set 3.3 LA (high SP)_EV186,0,1,10000,76.5,306,153,165.75,8.554969316,165.75,19.125,211.6367887,141.3646056,152.3434313,165.869907,29.53613581,255.9610374,132.6674124,144.7918256,175.6255141,9.037628757,143.8580636,164.3655239,169.3036729,225.6688555,175.2636125,187.4923744,191.2268494,199.1411747,88.51743474,111.6198557,126.6077028,133.0845353,139.233561,151.042762,162.7489704,174.9053719,188.1698744,195.5332401,203.6775709,224.4028121,240.1994552,265.1536211,284.7886515,124.3050117,141.3646056,149.2541997,152.3434313,155.1563611,160.3203366,165.2324005,170.2127273,175.6003342,178.6034527,181.9594247,190.8214416,198.1267199,211.6367887,226.1933499,116.6229193,132.6674124,141.214119,144.7918256,148.1729726,154.7089225,161.3557642,168.5675095,176.9632634,181.937227,187.7663022,204.6971238,220.6046921,255.9610374,306,156.7522789,167.8721161,170.5302605,172.9183059,177.465678,179.9166896,181.4834918,182.9577931,207.0381434,0.793,0.014,0.783,0.429,1.2999121,lognormal,20.055554706407285,7.157015425730546,14.481616085590366,bb2,4
Set 3.3 LA (high SP)_EV187,0,1,10000,76.5,306,153,165.75,8.576858399,165.75,19.125,211.6367887,141.3646056,152.3434313,165.869907,29.53613581,255.9610374,132.6674124,144.7918256,174.3437688,9.073135052,143.876154,163.08133,168.2180841,214.7446545,173.7357966,186.4124583,189.9506122,197.7757301,88.51743474,111.6198557,126.6077028,133.0845353,139.233561,151.042762,162.7489704,174.9053719,188.1698744,195.5332401,203.6775709,224.4028121,240.1994552,265.1536211,284.7886515,124.3050117,141.3646056,149.2541997,152.3434313,155.1563611,160.3203366,165.2324005,170.2127273,175.6003342,178.6034527,181.9594247,190.8214416,198.1267199,211.6367887,226.1933499,116.6229193,132.6674124,141.214119,144.7918256,148.1729726,154.7089225,161.3557642,168.5675095,176.9632634,181.937227,187.7663022,204.6971238,220.6046921,255.9610374,306,154.9443178,166.7794009,169.3881079,171.5922237,176.0388788,178.5308844,180.0341481,181.6915407,206.3330932,0.793,0.029,0.783,0.429,1.4056044,lognormal,20.07859203513077,6.8065103432930325,14.354632594144123,bb2,4
Set 3.3 LA (high SP)_EV188,0,1,10000,77.5,310,155,167.9166667,8.947765084,167.9166667,19.375,214.4032826,143.212509,154.3348487,168.0381411,29.92222909,259.3069333,134.4016269,146.6845292,176.5521916,9.58043085,146.3315533,164.6794371,169.8782709,232.1614393,176.0629582,188.9787127,193.277509,201.6592731,89.67452539,113.0789388,128.2627054,134.8242024,141.0536076,153.0171772,164.8764079,177.1917166,190.6296113,198.0892301,206.3400228,227.3361822,243.3393174,268.6196815,288.511379,125.9299138,143.212509,151.2052349,154.3348487,157.1845488,162.4160273,167.3923012,172.4377303,177.8957634,180.9381384,184.3379793,193.3158395,200.7166116,214.4032826,229.1501257,118.1474019,134.4016269,143.0600552,146.6845292,150.1098742,156.7312614,163.4649899,170.7710064,179.2765086,184.3154914,190.2207636,207.3729032,223.4884136,259.3069333,310,156.6462401,168.4994884,171.242277,173.7288145,178.4429795,181.0458819,182.5785872,184.2598849,211.0030126,0.793,0.0,0.783,0.429,1.0049841,lognormal,19.80776210549818,6.587574579690435,14.088332051658707,bb2,4
Set 3.3 LA (high SP)_EV189,0,1,10000,80.5,322,161,174.4166667,8.919781387,174.4166667,20.125,222.7027645,148.756219,160.3091009,174.5428433,31.08050892,269.3446211,139.6042706,152.36264,184.4752681,9.65346165,156.661229,172.6146062,177.8073618,235.7001937,183.9024051,197.0922526,201.0353205,209.4535751,93.14579734,117.456188,133.2277134,140.0432038,146.5137472,158.9404228,171.2587204,184.0507508,198.008822,205.7572003,214.3273785,236.1362925,252.7589039,279.0178627,299.6795614,130.8046201,148.756219,157.0583408,160.3091009,163.269112,168.7030993,173.8720032,179.1127392,184.782051,187.9421953,191.473643,200.7990333,208.4862869,222.7027645,238.0204532,122.7208497,139.6042706,148.5978638,152.36264,155.920579,162.7982779,169.7926669,177.381497,186.2162444,191.4502847,197.584148,215.4002414,232.139578,269.3446211,322,163.9801268,176.311407,179.1968957,181.5242424,186.3768518,189.0878761,190.5615242,192.2769449,219.4301894,0.793,0.014,0.783,0.429,1.8928119,lognormal,19.940826183009392,6.97144096742383,14.330779332685728,bb2,4
Set 3.3 LA (high SP)_EV19,0,1,10000,67.5,270,135,146.25,7.693341277,146.25,16.875,186.7383429,124.7334756,134.4206747,146.3558003,26.0612963,225.8479742,117.0594815,127.7574932,153.5538026,8.159902365,125.5545593,143.6457662,147.8069055,192.2988289,153.0555375,164.2634196,167.6126404,175.0749001,78.10361889,98.48810797,111.7126789,117.4275311,122.8531421,133.2730253,143.6020327,154.3282693,166.0322421,172.5293295,179.7155037,198.0024813,211.9406958,233.9590774,251.2841043,109.6808927,124.7334756,131.694882,134.4206747,136.9026716,141.4591205,145.7932946,150.1877006,154.9414713,157.5912818,160.5524336,168.3718602,174.817694,186.7383429,199.5823676,102.9025758,117.0594815,124.6006932,127.7574932,130.7408581,136.5078728,142.3727331,148.7360378,156.1440559,160.5328474,165.676149,180.6151092,194.6511989,225.8479742,270,136.619784,146.571929,148.9862469,150.9995842,155.094546,157.3937096,158.7290088,160.1966849,182.5432465,0.793,0.08,0.826,0.222,1.0792481,lognormal,19.946648398013224,6.648059312704231,14.200893216294505,bb2,1
Set 3.3 LA (high SP)_EV190,0,1,10000,71.0,284,142,153.8333333,7.984359711,153.8333333,17.75,196.4210718,131.2011373,141.3906356,153.9446196,27.41262278,237.5586099,123.1292324,134.3819558,161.9940951,8.546025927,135.8123777,151.4644226,156.1211155,201.1040145,161.4095248,173.1225936,176.7900351,184.0864794,82.15343616,103.5948988,117.5051882,123.5163661,129.223305,140.1834785,151.048064,162.3304759,174.6413213,181.4752947,189.0340854,208.2692766,222.9302133,246.0902888,264.3136504,115.3680501,131.2011373,138.5235056,141.3906356,144.0013286,148.7940379,153.3529469,157.975211,162.9754736,165.7626816,168.8773746,177.102253,183.8823152,196.4210718,209.9310829,108.238265,123.1292324,131.0614699,134.3819558,137.5200138,143.5860588,149.755023,156.4482768,164.2404144,168.8567728,174.2667641,189.9803371,204.744224,237.5586099,284,143.9276229,154.9187258,157.2868215,159.5105207,163.6435802,166.0481377,167.3983766,168.9144569,193.8701226,0.793,0.036,0.87,0.429,1.2201331,lognormal,19.910216562298572,6.733649330147447,14.214127141246292,bb2,4
Set 3.3 LA (high SP)_EV191,0,1,10000,70.0,280,140,151.6666667,7.968688725,151.6666667,17.5,193.6545779,129.3532339,139.3992182,151.7763855,27.0265295,234.212714,121.3950179,132.4892522,159.3049341,8.582555427,133.4297873,148.7973716,153.3411458,206.3449947,158.8155866,170.6315573,174.0303018,181.7007141,80.99634551,102.1358157,115.8501855,121.7766989,127.4032584,138.2090633,148.9206265,160.0441311,172.1815844,178.9193046,186.3716335,205.3359065,219.7903512,242.6242284,260.590923,113.743148,129.3532339,136.5724703,139.3992182,141.9731409,146.6983472,151.1930462,155.750208,160.6800444,163.427996,166.49882,174.6078551,181.2924234,193.6545779,206.9743071,106.7137823,121.3950179,129.2155337,132.4892522,135.5831122,141.5637199,147.6457973,154.24478,161.9271691,166.4785084,171.8123026,187.3045577,201.8605026,234.212714,280,141.5430792,152.0549389,154.5478612,156.7190006,160.9607737,163.283541,164.6512154,166.2906469,192.4565283,0.793,0.109,0.783,0.429,1.470143,lognormal,19.764059792332905,6.509183719506184,14.013350874921928,bb2,4
Set 3.3 LA (high SP)_EV192,0,1,10000,72.5,290,145,157.0833333,7.941190087,157.0833333,18.125,200.5708128,133.9729923,144.3777617,157.1969707,27.99176269,242.5774538,125.7305542,137.2210112,165.3890624,8.480894672,140.8569479,154.82878,159.3698143,204.6818282,164.981719,176.3759539,179.8908079,186.9935825,83.88907214,105.7835234,119.9876922,126.1258667,131.9533748,143.1451013,154.2392203,165.759993,178.3309267,185.3092798,193.0277633,212.6693317,227.6400066,251.2893794,269.8977416,117.8054032,133.9729923,141.4500585,144.3777617,147.0436102,151.9375739,156.5927979,161.3127154,166.4186174,169.2647101,172.4452065,180.8438499,187.7671528,200.5708128,214.3662466,110.5249889,125.7305542,133.8303742,137.2210112,140.4253662,146.6195671,152.9188615,159.7535221,167.7102823,172.4241694,177.9484563,193.9940062,209.0698062,242.5774538,290,147.6841641,158.0803425,160.6036036,162.9405371,167.1896024,169.568756,170.9048549,172.3749648,197.0967249,0.793,0.014,0.783,0.429,1.9225974,lognormal,20.080229147074558,6.881148443377737,14.388097763015214,bb2,4
Set 3.3 LA (high SP)_EV193,0,1,10000,73.0,292,146,158.1666667,8.284020763,158.1666667,18.25,201.9540598,134.8969439,145.3734704,158.2810877,28.18480933,244.2504017,126.5976615,138.167363,167.0528475,8.840878155,137.1179658,156.0454237,160.9020992,205.8205566,166.5840047,178.7540936,182.2700189,189.1885492,84.46761746,106.5130649,120.8151935,126.9957003,132.8633981,144.1323089,155.302939,166.9031653,179.5607951,186.5872748,194.3589892,214.1360168,229.2099377,253.0224096,271.7591054,118.6178543,134.8969439,142.4255761,145.3734704,148.0577041,152.9854193,157.6727482,162.4252169,167.566332,170.4320529,173.6344837,182.0910488,189.0620987,201.9540598,215.8446346,111.2872302,126.5976615,134.7533423,138.167363,141.393817,147.6307365,153.9734743,160.8552705,168.8669049,173.6133016,179.175687,195.3318959,210.511667,244.2504017,292,148.433684,159.5120357,162.0688651,164.3747725,168.929265,171.4214247,172.835796,174.3818012,198.4469124,0.793,0.014,0.783,0.429,2.5346756,lognormal,19.924406369033168,6.930127415380278,14.30303059986336,bb2,4
Set 3.3 LA (high SP)_EV194,0,1,10000,71.5,286,143,154.9166667,8.073877631,154.9166667,17.875,197.8043188,132.1250889,142.3863443,155.0287366,27.60566941,239.2315578,123.9963397,135.3283076,162.910724,8.63773669,137.1043913,152.1852499,156.8333978,201.8927199,162.4449228,174.3407094,177.6248096,184.952947,82.73198149,104.3244403,118.3326895,124.3861996,130.1333283,141.1706861,152.1117828,163.4736482,175.8711898,182.7532897,190.3653114,209.7359616,224.5001444,247.823319,266.1750142,116.1805011,132.1250889,139.4990232,142.3863443,145.0154225,149.8418832,154.4328972,159.0877125,164.1231882,166.9300244,170.0666519,178.3494519,185.1772611,197.8043188,211.4094708,109.0005063,123.9963397,131.984438,135.3283076,138.4884646,144.5972282,150.8096358,157.5500253,165.397037,170.045905,175.4939948,191.3182268,206.1860848,239.2315578,286,144.9141405,155.4780478,158.0528513,160.2914175,164.7401,167.150276,168.5054774,170.0486908,192.9989247,0.793,0.007,0.783,0.429,1.3866642,lognormal,19.992172135809753,6.761672217687316,14.289477432401638,bb2,4
Set 3.3 LA (high SP)_EV195,0,1,10000,78.0,312,156,169.0,8.455767263,169.0,19.5,215.7865296,144.1364607,155.3305574,169.1222581,30.11527572,260.9798813,135.2687342,147.630881,177.7154337,9.090866935,148.5361953,166.4572086,171.3174754,216.6296559,177.2315271,189.6482082,193.4674813,200.7143632,90.25307072,113.8084803,129.0902067,135.6940359,141.9636308,154.0043848,165.9401266,178.334889,191.8594797,199.3672252,207.6712488,228.8028672,244.9092485,270.3527117,290.3727427,126.7423649,144.1364607,152.1807526,155.3305574,158.1986427,163.4638726,168.4722515,173.5502318,179.043478,182.1054812,185.5272566,194.5630385,202.0115575,215.7865296,230.6285136,118.9096432,135.2687342,143.9830233,147.630881,151.078325,157.7424308,164.5196027,171.8727548,180.4331313,185.5046236,191.4479944,208.7107929,224.9302743,260.9798813,312,158.2856553,169.9500846,172.6112226,174.9589128,179.6557467,182.0952592,183.5576991,185.2432032,208.3161485,0.793,0.014,0.826,0.4,1.5985035,lognormal,20.245838933362474,6.948912304783273,14.531552231270252,bb2,4
